name,cuisine,rating,price_for_two,address,area,latitude,longitude,image_urls,phone,popular_dishes,ambiance_tags,url
Nakshatra -Sky Dining,,4.1,"₹2,400",,Nakshatra Sky Dining Vivek Vihar New Delhi,,,"https://b.zmtcdn.com/data/pictures/8/21746028/93dfdc26b923751fcc344c9707fa2dce.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/21746028/3265fc203b9cb45bde2cf2be5ba08ca7.jpg, https://b.zmtcdn.com/data/pictures/8/21746028/c8348caa694b2fd447a94dee6aa34427.jpg, https://b.zmtcdn.com/data/pictures/8/21746028/2dba0323b080a4b3fc6aaf70266721f9_featured_v2.jpg",,,"Romantic, Casual Dining, Rooftop, Bar, Family",https://www.zomato.com/ncr/nakshatra-sky-dining-vivek-vihar-new-delhi/info
"Saket Restaurants, New Delhi",,4.4,₹200,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/1/21028701/3a5af316d981a6a8ce2ce25983822f38_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/19807364/64960dd4086e7c7fa5dff349fd0ba1e1_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/19169140/0264c35177ee6d9f737e3796db4779f2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/1795/97c5fa54f61caa4437448895db8e260c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/1/18982621/75df3ef8501a44402b218115823d1e85_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/street-food
"Saket Restaurants, New Delhi",,3.5,₹200,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/6/21225306/a8f96852bdb94acf75a30c1ca379e09f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/19831612/ac473021394aa5861ff70766438e5044_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20273693/83c7d8d0196289daf43c7cde8cb415db_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20462390/d8e40f726cb8741135ca4da5518eda51_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/20483075/3abd71b2bb8ac1602f64d996e26d7836_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/paan-shop
Romantic dining places,,4.4,,,En Romantik Mekanlar,,,"https://b.zmtcdn.com/data/collections/3972efffde390c9cf79efa05fb0efc13_1733382560.png, https://b.zmtcdn.com/data/collections/c9f1c9c41f92ac7b2b8455ca8d959a98_1733382560.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/20252315/c7373340e060a64519e17fa06d6674be.jpg, https://b.zmtcdn.com/data/pictures/6/20985886/113f2f1e29590198563e139f4d403eab.jpg",,,"Romantic, Casual Dining, Rooftop, Bar, Cafe",https://www.zomato.com/ncr/en-romantik-mekanlar
"Saket Restaurants, New Delhi",,4.3,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/3/19635463/8b5e46da5bc82745e0f5c7f624ef81d3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18558920/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/beverages
Ashiyana Rumali Roti,,2.7,₹100,,Ashiyana Rumali Roti Sector 19 Dwarka New Delhi,28.5855330131,77.0441090316,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/485/82f258ca9e6a8fef5894dddb66dfa485_1567009883.jpg, https://b.zmtcdn.com/data/menus/810/19177810/fe6624bac9b5b1c8446dde4523dc0bd0.jpg, https://b.zmtcdn.com/data/pictures/0/19177810/7cd213bbc446d95460ab4bf5073e46de_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/ashiyana-rumali-roti-sector-19-dwarka-new-delhi/info
"Saket Restaurants, New Delhi",,3.9,₹300,,,,,"https://b.zmtcdn.com/data/pictures/3/7383/b9f8c1bfaf63496c8d66157512b6248d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/7597/39b4c3e2f2903df6efbe244f2730c108_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/19369232/46c0d10110e388424cf80f62727be45c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18747409/96469499ae6fcb0f450331b49edea20d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/9/3639/0e3f48353fb5ae1d5e5ae904934a71a8_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/sweet-shop
Connaught Club House,,4.3,"₹3,000",,Connaught Club House Connaught Place New Delhi,28.6272228,77.2206281,"https://b.zmtcdn.com/data/pictures/chains/6/19295106/e02840e79998933678b626f8b3b9398d.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19295106/5c2a6edfbd0ab8d525f5638dde8ef891.jpg, https://b.zmtcdn.com/data/pictures/chains/6/19295106/68858d4fe0348ebd1fcc314fc4b20811.jpg, https://b.zmtcdn.com/data/pictures/6/19295106/ca7c08c26c9c0427f7925ddada7027ac.jpg",,,"Rooftop, Bar, Family, Lounge",https://www.zomato.com/ncr/connaught-club-house-connaught-place-new-delhi/info
Chandni Chowk Ke Mashhoor Makkhan Wale Paranthe,,3.5,₹100,,Chandni Chowk Ke Mashhoor Makkhan Wale Paranthe Wazirabad New Delhi,,,"https://b.zmtcdn.com/data/pictures/6/20848816/6867db82b5d4edb673335d27be82317a.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/20848816/1e00313473dabd37c41258907cdceb34.jpg, https://b.zmtcdn.com/data/pictures/6/20848816/0b9cb650541f34e3f3e09913106caf44.jpg, https://b.zmtcdn.com/data/pictures/6/20848816/42628ee7ac2bb186d58aa618644eb589.jpg",,,"Bar, Family",https://www.zomato.com/ncr/chandni-chowk-ke-mashhoor-makkhan-wale-paranthe-wazirabad-new-delhi/info
American Brew - All day American Breakfast & Cafe,,4.4,"₹2,000",,American Brew All Day American Breakfast Cafe Defence Colony New Delhi,28.5757044,77.2381917,"https://b.zmtcdn.com/data/pictures/chains/3/20562003/34beca23c00c3787a31e711307a19e13.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20562003/06270da2451340fffb24e99673728e05.jpg, https://b.zmtcdn.com/data/pictures/chains/3/20562003/43172dc91dc074b31b03243926285f88.jpg, https://b.zmtcdn.com/data/pictures/chains/3/20562003/344e970708d454a11bd0667475564524.jpg",,,"Romantic, Bar, Cafe, Family",https://www.zomato.com/ncr/american-brew-all-day-american-breakfast-cafe-defence-colony-new-delhi/info
Best Food in Delhi NCR,,4.5,,,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/21844770/04066b907d3bb1c9fb0845d9819fb06c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21209117/b6ed07abc6618d2da3e7b3f77dee08e9_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21805715/a0b4a924606dcde51580be136d2b4221_featured_v2.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/te/ncr/restaurants/auuujgcbkm%22%3E
Chido,,4.1,"₹2,500",,Chido Connaught Place New Delhi,28.6323242195,77.2224531323,"https://b.zmtcdn.com/data/pictures/4/19952834/4b0cf72a5609ea812af2641383d725d3.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/19952834/dbedeb314c2bf7ad4da58f7c3b1dc16c.jpg, https://b.zmtcdn.com/data/pictures/4/19952834/ea0878dd39c1c708d44a2149e3811360.jpg, https://b.zmtcdn.com/data/pictures/4/19952834/23099e9d5888de348320ef0bd7d88beb.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/chido-connaught-place-new-delhi/info
Pirates Of Grill,,4.3,"₹2,200",,Pirates Of Grill Sector 18 Noida,,,"https://b.zmtcdn.com/data/pictures/chains/9/21037029/669a97754796ded6b99bc19cd278cd78.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/18272355/b81342884df0cfd6dd2cf5cbb4cf1e11.jpg, https://b.zmtcdn.com/data/pictures/5/18272355/5a4d90d8082dd2d21cbe518be5caf2f8.jpg, https://b.zmtcdn.com/data/pictures/5/18272355/9628a6f766afc17604cf118729cdce6a.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/pirates-of-grill-sector-18-noida/info
Cé La Vie Kitchen & Bar,,4.2,"₹2,200",,,28.6354845416,77.2194425014,"https://b.zmtcdn.com/data/pictures/3/20863533/b3d7d21e93d89ec7f70372a7dbd6ce8e.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20863533/f58f0e6de0aa01965ceda8dfd56752d0.jpeg, https://b.zmtcdn.com/data/pictures/chains/3/20863533/f3e9b89ca34a9fe6710fa345bc4883fd.jpg, https://b.zmtcdn.com/data/pictures/3/20863533/e5caaea0eb81c296cce2a50e42a42e76.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/hi/ncr/c%C3%A9-la-vie-kitchen-bar-connaught-place-new-delhi/info
"Saket Restaurants, New Delhi",,4.3,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/1/20076731/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18180080/37708f702987aaaefa8b24a79466940b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/20972571/fafda299c9ff5c2e658875813052bbbf_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/restaurants/pizza
Parantha King,,3.8,₹100,,Parantha King Chhatarpur New Delhi,28.492829593,77.180442363,"https://b.zmtcdn.com/data/reviews_photos/e30/55343a888f3d6d8f8dc9379b726d6e30_1526477926.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/4/18479004/ac6297eec0711f7a0015dc7a6eeb9038.jpg, https://b.zmtcdn.com/data/reviews_photos/71c/83bfcab017c886478945ad49a118371c_1549637005.jpg, https://b.zmtcdn.com/data/reviews_photos/6e9/e24cb4fce508351828e49c25480166e9_1576325012.jpg",,,"Bar, Family",https://www.zomato.com/ncr/parantha-king-chhatarpur-new-delhi/info
Coffee Island Beyond,,4.5,₹800,,Coffee Island Beyond Greater Kailash Gk 2 New Delhi,28.53349,77.244397,"https://b.zmtcdn.com/data/pictures/chains/6/21934386/46859b2be6af6821e3b5f7679dc971a1.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/21934386/7012eeb15e497a3b9e82a4a906db0c7e.jpg, https://b.zmtcdn.com/data/pictures/chains/6/21934386/ac804134a70c21230b62907f1097ba7a.jpg, https://b.zmtcdn.com/data/pictures/6/21934386/fe527bee972af86954b5d9f8d08a5c1f.jpg",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/coffee-island-beyond-greater-kailash-gk-2-new-delhi/info
Silq,,4.5,"₹4,000",,Silq Chanakyapuri New Delhi,28.6014988,77.1865044,"https://b.zmtcdn.com/data/pictures/5/22159165/9d46fe8d55848ec3169f58e20f5c4886.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/22159165/d272f53ea644adf871520b5a4c40c97d.jpg, https://b.zmtcdn.com/data/pictures/5/22159165/dc61772cf7dc39e730498d1bf82e4acb.jpg, https://b.zmtcdn.com/data/pictures/5/22159165/eb42e1c228f7d134ba46a639dc7c1b12.jpg",,,"Bar, Fine Dining, Family",https://www.zomato.com/ncr/silq-chanakyapuri-new-delhi/info
"Saket Restaurants, New Delhi",,4.1,₹850,,,,,"https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20916853/3568ea005be7b504405d88033393247a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/coffee
"Saket Restaurants, New Delhi",,4.3,"₹1,500",,Restaurants,,,"https://b.zmtcdn.com/data/pictures/1/20076731/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18180080/37708f702987aaaefa8b24a79466940b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/20972571/fafda299c9ff5c2e658875813052bbbf_featured_v2.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/restaurants/pizza
Data Ram Ji Choley Kulchey,,2.6,₹100,,Data Ram Ji Choley Kulchey Shalimar Bagh New Delhi,,,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/20763346/e13090b644611a8932519f57e508db85.jpg, https://b.zmtcdn.com/data/pictures/6/20763346/06412cf31c66fb7fcf14915f14c19338_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png, https://b.zmtcdn.com/data/o2_assets/cd2a4c009a73c5bbb7831557f1a5b56d1613463455.png",,,"Bar, Family",https://www.zomato.com/ncr/data-ram-ji-choley-kulchey-shalimar-bagh-new-delhi/info
Bol Gappe,,3.5,₹100,,Bol Gappe 1 Mayur Vihar New Delhi,,,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/4/19693854/f65221e54d8c7b707ab7475b26884c60.jpg, https://b.zmtcdn.com/data/menus/527/20249527/6967d6117dd71096e98c13e5ccd44b6e.jpg, https://b.zmtcdn.com/data/pictures/7/20249527/7c6a6da7f7482e086ccbfc7abb314f43_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/bol-gappe-1-mayur-vihar-new-delhi/info
Swara Coffee,,3.2,₹100,,Swara Coffee Sector 4,28.4744570168,77.0099896565,"https://b.zmtcdn.com/data/pictures/3/18651053/d9e74072df08abe8577aa228439ad51d.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/18651053/79fcd55bb82c9ed8cb3bf72d127ed7b7.jpg, https://b.zmtcdn.com/data/menus/053/18651053/83407d1829a474eece7e39d7e8aa5e8b.jpg, https://b.zmtcdn.com/data/pictures/3/18651053/fd2aaea6fabe8597910da083d3e8b04f_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/swara-coffee-sector-4/info
Best Food in Delhi NCR,,4.1,,,,,,"https://b.zmtcdn.com/data/pictures/9/20764369/bfdd836b620b7f40850580bb8c52daf6_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20986976/e9af5c822725b672358afa953f0ed810_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20230828/475734a534abfe653d55b4e56c07e7ac_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18937388/15f645fa91f572ebaaaf0f09e5e3601a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/19177810/7cd213bbc446d95460ab4bf5073e46de_featured_v2.jpg",,,"Bar, Cafe, Family, Lounge",https://www.zomato.com/ml/ncr/sigtexsbck%22%3E
Nagori Tea Point,,2.6,₹100,,Nagori Tea Point Jasola New Delhi,,,"https://b.zmtcdn.com/data/pictures/2/20206662/aa1d76a84d889007cefdbef6d87ec788.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/2/20206662/fa217fc55f66655bf9b11972763cc4e4.jpg, https://b.zmtcdn.com/data/menus/662/20206662/ca24724a38c2a6b325b0bcdcac4580b1.jpg, https://b.zmtcdn.com/data/pictures/2/20206662/9e688045ffc571f04fafa4bc9a285d36_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/nagori-tea-point-jasola-new-delhi/info
"Connaught Place Restaurants, New Delhi",,4.5,"₹1,900",,,,,"https://b.zmtcdn.com/data/pictures/chains/0/18204820/3c0fd979123367a02885ef16467345ae_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21583507/37d97591dcb6164bebd6b3edb9a57c46_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/18241537/b602d131899e4c2124b20a95909855f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20518558/fa893e95081419a4b730a5c17f2d2ef9_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/desserts
"Connaught Place Restaurants, New Delhi",,4.4,"₹1,500",,,,,"https://b.zmtcdn.com/data/pictures/chains/2/308322/9fceaa15fa05d707cc2d311ae9be066d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21583507/37d97591dcb6164bebd6b3edb9a57c46_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/18241537/b602d131899e4c2124b20a95909855f5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18382360/46e428b78f369f8fa533cfe29029d0e1_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19129306/33cab35b72c7bfd1d1641ce440bb068f_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/shake
Panjabi Lassi,,3.0,₹100,,Panjabi Lassi Rohini New Delhi,,,"https://b.zmtcdn.com/data/pictures/chains/1/19132221/490bd5394b06c7c4d7c594ecf04e50b1.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/1/19132221/62447c2d432cf9ad0f46a63851e53275.jpg, https://b.zmtcdn.com/data/pictures/1/19132221/4cf0996cb026421050ab92aee0e41851.jpg, https://b.zmtcdn.com/data/pictures/chains/1/19132221/f059b4f8a0277577d996fb84da6d004f.jpg",,,"Bar, Family",https://www.zomato.com/ncr/panjabi-lassi-rohini-new-delhi/info
Privya,,4.2,"₹1,800",,Privya Karkardooma New Delhi,,,"https://b.zmtcdn.com/data/pictures/1/21659021/f32d6f3de8452b16de663e618eded8eb.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/21659021/82eca1ae9b464dcfee794baa40dce301.jpg, https://b.zmtcdn.com/data/pictures/1/21659021/0cd33bee4006608db1967cae43efe328.jpg, https://b.zmtcdn.com/data/pictures/1/21659021/ce0682d6bfe1affdaaf2abd8dbec7de2.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/privya-karkardooma-new-delhi/info
Bole To Vadapav,,4.3,₹100,,Bole To Vadapav Paschim Vihar New Delhi,28.660747,77.091049,"https://b.zmtcdn.com/data/pictures/chains/4/21253944/e86421d8a830deadd8e8cc154c3ac1df.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/21253944/89df519d7a016848ec8938d63dbae07e_o2_featured_v2.jpg, https://b.zmtcdn.com/data/menus/944/21253944/ec0a8d6a22f1370170df41527c501c23.jpg, https://b.zmtcdn.com/data/pictures/4/21253944/ba0ee37d56bd8bc8f6766c59c8c29b3c_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/bole-to-vadapav-paschim-vihar-new-delhi/info
Multani Moth Kachori,,4.1,₹100,,Multani Moth Kachori 2 Moti Nagar New Delhi,28.6591978999,77.1432015672,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/20141821/36777320afd48370c6523718f4b7038b.jpg, https://b.zmtcdn.com/data/menus/821/20141821/2fec824e56888f9db6a242c0391db935.jpg, https://b.zmtcdn.com/data/pictures/1/20141821/06aa4d681a7be3ac5f521acb8d2b282a_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/multani-moth-kachori-2-moti-nagar-new-delhi/info
Ekansh Food Corner,,3.9,₹100,,Ekansh Food Corner Kamla Nagar New Delhi,28.6796237385,77.2042000294,"https://b.zmtcdn.com/data/pictures/3/19336033/73f615fc5ed8e3c2172f0e3ce442cdfd.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/3/19336033/5a4e27c164edcc599a9e58572adab8ac.jpg, https://b.zmtcdn.com/data/menus/033/19336033/ef7d2a9db6f830d7b69bb2ae697da9cc.jpg, https://b.zmtcdn.com/data/pictures/3/19336033/43f5d553c4b91f7307614f39a38451a3_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/ekansh-food-corner-kamla-nagar-new-delhi/info
Raju Chaat Corner,,4.4,₹100,,Raju Chaat Corner Chittaranjan Park New Delhi,28.5406766914,77.2493808344,"https://b.zmtcdn.com/data/reviews_photos/9f7/818c17c21d7e4f4cb9faf579c7d7a9f7_1574929193.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/3/19054163/4dd0b1c977683aa7726c4560c08d9986.jpg, https://b.zmtcdn.com/data/reviews_photos/530/0d6e5b5a3c6ba7a68127bcb97d585530_1560429867.jpg, https://b.zmtcdn.com/data/reviews_photos/aba/f73ca99823d1a5897ddaa34dd6360aba_1560440638.jpg",,,"Bar, Family",https://www.zomato.com/ncr/raju-chaat-corner-chittaranjan-park-new-delhi/info
Cine Tree Cafe,,2.9,₹600,,Cine Tree Cafe Janpath New Delhi,28.6195626569,77.2134268,"https://b.zmtcdn.com/data/pictures/9/21067899/7258629da5311565c8243c43acbc5916.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/21067899/14b2944456628022539d6dd35bdcee41.jpg, https://b.zmtcdn.com/data/pictures/9/21067899/9222f0d052ab53f8655b4bc26be32af2.jpg, https://b.zmtcdn.com/data/pictures/9/21067899/deb9f8aeaa762c9d8e31f90c4e6e7ed3.jpg",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/cine-tree-cafe-janpath-new-delhi/info
"Connaught Place Restaurants, New Delhi",,3.5,₹200,,,,,"https://b.zmtcdn.com/data/pictures/6/21225306/a8f96852bdb94acf75a30c1ca379e09f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20462390/d8e40f726cb8741135ca4da5518eda51_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20270618/e77bebe5a4b6f16bd6bc52b720888ba4_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/19831612/ac473021394aa5861ff70766438e5044_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20273693/83c7d8d0196289daf43c7cde8cb415db_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/paan-shop
